%time,field.data
1610116629784652315,7
1610116629824684596,7
1610116629864691483,7
1610116629904608728,7
1610116629944725900,7
1610116629984669698,7
1610116630024649547,7
1610116630064709573,7
1610116630104688545,7
1610116630144669495,7
1610116630184671836,7
1610116630224708449,7
1610116630264706806,7
1610116630304659635,7
1610116630344635191,7
1610116630384663600,7
1610116630424660172,7
1610116630464713180,7
1610116630504691758,7
1610116630544613804,7
1610116630584702304,7
1610116630624654735,7
1610116630664702297,-1111
1610116630704660145,-1111
1610116630744794814,-1111
1610116630784716892,-1111
1610116630824631474,-1111
1610116630864645481,-1111
1610116630904638505,-1111
1610116630944701145,-1111
1610116630984723134,-1111
1610116631024640494,-1111
1610116631064772712,-1111
1610116631104707148,-1111
1610116631144659886,-1111
1610116631184659657,-1111
1610116631224637371,-1111
1610116631264671985,-1111
1610116631304644266,-1111
1610116631344663100,-1111
1610116631384681921,-1111
1610116631424715707,-1111
1610116631464696254,-1111
1610116631504689980,-1111
1610116631545327683,-1111
1610116631584754962,-1111
1610116631624682752,-1111
1610116631664666398,-1111
1610116631704604565,-1111
1610116631744652725,-1111
1610116631784628255,-1111
1610116631824636382,-1111
1610116631864766840,-1111
1610116631904717890,-1111
1610116631944669006,-1111
1610116631984676084,-1111
1610116632024678155,-1111
1610116632064851454,-1111
1610116632104678564,-1111
1610116632144701829,-1111
1610116632184687320,-1111
1610116632224757690,-1111
1610116632264989989,-1111
1610116632304670018,-1111
1610116632344705619,-1111
1610116632384679122,-1111
1610116632424657823,-1111
1610116632464712434,-1111
1610116632504714596,-1111
1610116632544668820,-1111
1610116632584685852,-1111
1610116632624652681,-1111
1610116632664671287,-7
1610116632704658986,-7
1610116632744654194,-7
1610116632784651322,-7
1610116632824876359,-7
1610116632864654050,-7
1610116632904717634,-7
1610116632944737202,-7
1610116632984746180,-7
1610116633024737114,-7
1610116633064749902,-7
1610116633104719197,-7
1610116633144644264,-7
1610116633184724301,-7
1610116633224711312,-7
1610116633264657784,-7
1610116633304684668,-7
1610116633345468790,-7
1610116633384754778,-7
1610116633424680790,-7
1610116633464635335,-7
1610116633504648479,-7
1610116633544678683,-7
1610116633584656091,-7
1610116633624650859,-7
1610116633664664440,-7
1610116633704607515,-7
1610116633744730212,-7
1610116633784754278,-7
1610116633824659446,-7
1610116633864716015,-7
1610116633904706487,-7
1610116633944686263,-7
1610116633984791948,-7
1610116634024744202,-7
1610116634064776587,-7
1610116634104753972,-7
1610116634144765599,-7
1610116634184716989,-7
1610116634224602301,-7
1610116634264722663,-7
1610116634304638852,-7
1610116634344722061,-7
1610116634384658917,-7
1610116634424686778,-7
1610116634464756995,-7
1610116634504752735,-7
1610116634544673723,-7
1610116634584690380,-7
1610116634625355187,-7
1610116634664739634,-7
1610116634704767167,-7
1610116634744664857,-7
1610116634784630353,-7
1610116634824655541,-7
1610116634864706921,-7
1610116634904662153,-7
1610116634944717176,-7
1610116634984700667,-7
1610116635024638774,-7
1610116635065511595,-7
1610116635104694403,-7
1610116635144719854,-7
1610116635184703945,-7
1610116635224709857,-7
1610116635264736367,-7
1610116635304667525,-7
1610116635344657202,-7
1610116635384624914,-7
1610116635424642311,-7
1610116635464696043,-7
1610116635504707992,-7
1610116635544736081,-7
1610116635584719118,-7
1610116635624651475,-7
1610116635664714880,-7
1610116635705147372,-7
1610116635744645387,-7
1610116635784735640,-7
1610116635824680272,-7
1610116635864660773,-7
1610116635904739471,-7
1610116635944633603,-7
1610116635984733200,-7
1610116636024713740,-7
1610116636064737326,-7
1610116636104692230,-7
1610116636144666433,-7
1610116636184662014,-7
1610116636224878725,-7
1610116636264824940,-7
1610116636304653016,-7
1610116636344597392,-7
1610116636384804415,-7
1610116636424770380,-7
1610116636464619653,-7
1610116636504748929,-7
1610116636544672660,-7
1610116636584697058,-7
1610116636624735450,-7
1610116636664650015,-7
1610116636704779801,-7
1610116636744746389,-7
1610116636784684293,-7
1610116636824672887,-7
1610116636864677023,-7
1610116636904664496,-7
1610116636944700173,-7
1610116636984681783,-7
1610116637024731153,-7
1610116637064727288,-7
1610116637104701392,-7
1610116637144717463,-7
1610116637184708031,-7
1610116637224682953,-7
1610116637264784772,-7
1610116637304656444,-7
1610116637344733450,-7
1610116637384613255,-7
1610116637424640258,-7
1610116637464678310,-7
1610116637504651634,-7
1610116637544732695,-7
1610116637584625994,-7
1610116637624679480,-7
1610116637664789058,-7
1610116637704682308,-7
1610116637744657784,-7
1610116637784695732,-7
1610116637824930232,-7
1610116637864627672,-7
1610116637904673422,-7
1610116637944618331,-7
1610116637984653959,-7
1610116638024611871,-7
1610116638064658304,-7
1610116638104671109,-7
1610116638144688332,-7
1610116638184675417,-7
1610116638224593322,-7
1610116638264607323,-7
1610116638304610978,-7
1610116638344614426,-7
1610116638384622646,-7
1610116638424607078,-7
1610116638464764675,-7
1610116638504711143,-7
1610116638544632910,-7
1610116638584636271,-7
1610116638624662225,-7
1610116638664659295,-7
1610116638704645695,-7
1610116638744686332,-7
1610116638784695840,-7
1610116638824688002,-7
1610116638864695401,-7
1610116638904667700,-7
1610116638944668332,-7
1610116638984689890,-7
1610116639024624114,-7
1610116639064699745,-7
1610116639104755691,-7
1610116639144823026,-7
1610116639184646975,-7
1610116639224877496,-7
1610116639265908334,-7
1610116639304671086,-7
1610116639344655448,-7
1610116639384718945,-7
1610116639424734612,-7
1610116639464668846,-7
1610116639504705785,-7
1610116639544691068,-7
1610116639584687035,-7
1610116639624667566,-7
1610116639664649552,-7
1610116639704880792,-7
1610116639744639985,-7
1610116639784675626,-7
1610116639824639658,-7
1610116639864722139,-7
1610116639904649849,-7
1610116639944634889,-7
1610116639984668247,-7
1610116640024785927,-7
1610116640064689424,-7
1610116640104639250,-7
1610116640144701240,-7
1610116640184697417,-7
1610116640224687687,-7
1610116640264722041,-7
1610116640304627490,-7
1610116640344714248,-7
1610116640384758801,-7
1610116640424648255,-7
1610116640464665357,-7
1610116640504705706,-7
1610116640544637647,-7
1610116640584676755,-7
1610116640624694932,-7
1610116640664646213,1111
1610116640704688649,1111
1610116640744659155,1111
1610116640784644778,1111
1610116640824710680,1111
1610116640864722909,1111
1610116640904612784,1111
1610116640944652087,1111
1610116640984689260,1111
1610116641024706250,1111
1610116641064677311,1111
1610116641104755900,1111
1610116641144643751,1111
1610116641185054469,1111
1610116641224622964,1111
1610116641264725121,1111
1610116641304874210,1111
1610116641344704839,1111
1610116641384708933,1111
1610116641424712006,1111
