%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1610117304894136793,73057,1610117304893995216,base_link,-0.519017792678,0.438145648986,2.32554743643,-0.0150785923924,-0.0351423782734,-0.0720073543322
1610117304914388550,73058,1610117304914188222,base_link,-0.51143724494,0.433395754225,2.32954528194,-0.0151132437687,-0.034696502807,-0.0720121068006
1610117304934372767,73059,1610117304934194149,base_link,-0.494631832687,0.436499575658,2.3274059113,-0.0152516801107,-0.0340759832551,-0.0720191260905
1610117304954318405,73060,1610117304954136860,base_link,-0.497088664011,0.432634505627,2.3194665387,-0.0154563125522,-0.0337309450485,-0.0718214309812
1610117304954443839,73061,1610117304954275906,base_link,-0.49541975675,0.433597146748,2.31344280852,-0.0154548411186,-0.0337287069454,-0.0716214634147
1610117304974303321,73062,1610117304974110777,base_link,-0.488542995698,0.449413814255,2.31520052828,-0.015622594064,-0.0338279040816,-0.0712194096518
1610117304995880955,73063,1610117304995708424,base_link,-0.493276705291,0.453636395649,2.32518889399,-0.0154849152284,-0.0344451941927,-0.0712135064641
1610117305014281434,73064,1610117305014112504,base_link,-0.509361247255,0.453349679274,2.33530335073,-0.0152419045235,-0.0352377352848,-0.0714066057879
1610117305034302773,73065,1610117305034144130,base_link,-0.507911321016,0.447275893281,2.34334548508,-0.014943392084,-0.0357645191292,-0.0722002172381
1610117305034389504,73066,1610117305034248087,base_link,-0.472899182407,0.435668442546,2.34521903742,-0.0141909075612,-0.035080175482,-0.0724134659102
1610117305054307795,73067,1610117305054159941,base_link,-0.454370977944,0.42813830325,2.34516763752,-0.0137811927641,-0.0346018967106,-0.0726219195947
1610117305074334692,73068,1610117305074168716,base_link,-0.459474949642,0.413422461137,2.34539278628,-0.0135091197982,-0.0346681034436,-0.0728247122119
1610117305094378303,73069,1610117305094122167,base_link,-0.457442972393,0.409948744409,2.34141636457,-0.0134422513455,-0.0343959111476,-0.0730282609929
1610117305094391990,73070,1610117305094263110,base_link,-0.440639101196,0.413049329974,2.34125802569,-0.0134739300608,-0.0339455464239,-0.072633073547
1610117305114554040,73071,1610117305114426761,base_link,-0.458777072195,0.416198696494,2.34936769239,-0.0135049670712,-0.0346639436281,-0.0726260130335
1610117305134285520,73072,1610117305134130509,base_link,-0.472441824838,0.419706685343,2.35742950622,-0.0139176327725,-0.0351467035391,-0.0728175869087
1610117305154658459,73073,1610117305154335701,base_link,-0.469064303249,0.421700453176,2.3533819567,-0.0142935670804,-0.0349076178222,-0.0728174908353
1610117305174313711,73074,1610117305174129682,base_link,-0.455399083575,0.429875484006,2.34718969774,-0.0146710700128,-0.0346678645952,-0.072817400316
1610117305194252275,73075,1610117305194125012,base_link,-0.485362764774,0.444428507974,2.33323193594,-0.0151901234863,-0.0349815783372,-0.0728067829369
1610117305194386474,73076,1610117305194236654,base_link,-0.518400393387,0.452474261743,2.31938423843,-0.0155998078031,-0.0354598896156,-0.0725983668137
1610117305214381755,73077,1610117305214178062,base_link,-0.539358456039,0.456174642313,2.31349725814,-0.0155635218248,-0.0359055584511,-0.072795710273
1610117305234243089,73078,1610117305234092685,base_link,-0.544500123647,0.453083514552,2.31356974085,-0.0153935268819,-0.035804718394,-0.0729980949545
1610117305254342677,73079,1610117305254177625,base_link,-0.547840990427,0.439486501338,2.32377431019,-0.015153706181,-0.0354250962234,-0.073206085022
1610117305274323695,73080,1610117305274135442,base_link,-0.561115734301,0.438600608828,2.33788312309,-0.0147762061731,-0.0356648540518,-0.0732061838184
1610117305274395557,73081,1610117305274220018,base_link,-0.526043447702,0.43876361821,2.3496245413,-0.0146410251228,-0.0351182242078,-0.0734132798996
1610117305294215873,73082,1610117305294096651,base_link,-0.499581509288,0.433701126573,2.35545689861,-0.0142286037823,-0.0346395271641,-0.0732202973114
1610117305314133847,73083,1610117305314025859,base_link,-0.498913194104,0.436421601824,2.35342146186,-0.0141939524231,-0.0350854027183,-0.0732155529736
1610117305334345228,73084,1610117305334163750,base_link,-0.511642633653,0.438058585082,2.34549245074,-0.0141252829235,-0.0359749740592,-0.0730056616481
1610117305354421308,73085,1610117305354273295,base_link,-0.491692307733,0.424423450183,2.35149949075,-0.0143284467677,-0.0356276835871,-0.0726080127897
1610117305354481643,73086,1610117305354376100,base_link,-0.492984354559,0.419048631667,2.36157022855,-0.0144285666716,-0.0354517838577,-0.0722091970648
1610117305374318720,73087,1610117305374138829,base_link,-0.499482050294,0.422181410928,2.36760512662,-0.0146996762876,-0.0353757804963,-0.0716075354681
1610117305394952573,73088,1610117305394561123,base_link,-0.500123427852,0.419508773446,2.37564002351,-0.0144504292502,-0.034990131344,-0.0710156087278
1610117305414299466,73089,1610117305414123218,base_link,-0.486024176412,0.411675814028,2.37962431735,-0.0142439399195,-0.0341645388419,-0.0708263452272
1610117305434262632,73090,1610117305434134335,base_link,-0.485680138694,0.407194209926,2.37564326116,-0.0140794888426,-0.0340701914582,-0.0712263648796
1610117305434391927,73091,1610117305434238801,base_link,-0.490534760327,0.399553122869,2.36776414327,-0.0137033823498,-0.0343121583585,-0.0714264584498
1610117305454356050,73092,1610117305454194210,base_link,-0.492008892824,0.382223020929,2.3519684315,-0.0132590193466,-0.0342797554472,-0.0716300912581
1610117305474199055,73093,1610117305474022801,base_link,-0.483206214553,0.394437413906,2.33979685737,-0.0136396203536,-0.034041055815,-0.0720308243194
1610117305494300531,73094,1610117305494120088,base_link,-0.495952253322,0.407737039847,2.3337413808,-0.0139839433415,-0.0342494133271,-0.0722259553882
1610117305514350832,73095,1610117305514127235,base_link,-0.49079780427,0.41084969198,2.33567229074,-0.013706866387,-0.0343160462694,-0.072228616718
1610117305514358493,73096,1610117305514230823,base_link,-0.486043394649,0.430017899866,2.33142298048,-0.0144619538728,-0.0338365887884,-0.0722284206648
1610117305534371799,73097,1610117305534204295,base_link,-0.478497312096,0.46025125281,2.33503026234,-0.015286839944,-0.0336337864795,-0.0724246724501
1610117305554246509,73098,1610117305554080092,base_link,-0.479138310276,0.445890148198,2.3391958294,-0.0150124035168,-0.0337021346918,-0.072425926666
1610117305574278442,73099,1610117305574119163,base_link,-0.467123733841,0.429776845411,2.34126819032,-0.0144977918076,-0.0333950896094,-0.072231129889
1610117305594270776,73100,1610117305594124378,base_link,-0.466473677069,0.420792160502,2.33536378613,-0.0142551606178,-0.0330131126549,-0.0718371511943
1610117305594347979,73101,1610117305594228930,base_link,-0.466476223812,0.40910814642,2.33349475715,-0.01370618887,-0.0331497607571,-0.0718396614801
1610117305614366193,73102,1610117305614163701,base_link,-0.463710882519,0.408454430362,2.33350302429,-0.0133975150634,-0.0336598345314,-0.0718376753796
1610117305634336963,73103,1610117305634187067,base_link,-0.463459175628,0.427207246058,2.32329061829,-0.013740363744,-0.0338659523694,-0.0718328458875
1610117305654291097,73104,1610117305654132012,base_link,-0.472470827499,0.449723715241,2.31310437896,-0.0143258610242,-0.0344540156955,-0.0722219664616
1610117305674208160,73105,1610117305674094837,base_link,-0.488385272113,0.468054487713,2.29901088598,-0.0150136378172,-0.0348719657913,-0.0726118575681
1610117305674314065,73106,1610117305674196140,base_link,-0.489749400648,0.474248407943,2.30095185627,-0.0153564790737,-0.0350780958963,-0.0726070245933
1610117305694261984,73107,1610117305694093880,base_link,-0.490765542215,0.475985095749,2.30293994609,-0.0156309293926,-0.0350097337618,-0.0726057670632
1610117305714383246,73108,1610117305714213499,base_link,-0.496842763564,0.463061744442,2.31311368886,-0.015427489844,-0.0353552803645,-0.0726016856002
1610117305734278315,73109,1610117305734128928,base_link,-0.503263552406,0.454616697962,2.32525714436,-0.0152184168191,-0.0356935763391,-0.0721994207728
1610117305754216573,73110,1610117305754066836,base_link,-0.504554511771,0.460917351047,2.33519773728,-0.0154557845233,-0.0360673599638,-0.0719945122808
1610117305754316272,73111,1610117305754139477,base_link,-0.513481538766,0.471885432301,2.33514046296,-0.0156984367281,-0.0364493174959,-0.0723884484489
1610117305774419627,73112,1610117305774260480,base_link,-0.512781175889,0.474652318933,2.33710449868,-0.0156999093213,-0.0364515602657,-0.0725884159546
1610117305794281343,73113,1610117305794128766,base_link,-0.506679071782,0.487600869623,2.32891362268,-0.0159060217759,-0.0361087656886,-0.0725907427803
1610117305815232627,73114,1610117305814747713,base_link,-0.50018399018,0.496140455979,2.32474076086,-0.0159428776261,-0.0356681040908,-0.072794447927
1610117305834310149,73115,1610117305834164820,base_link,-0.47813904377,0.490806096027,2.33663993703,-0.0155317744041,-0.0351876099503,-0.0728028786511
1610117305834402679,73116,1610117305834252978,base_link,-0.462688586072,0.488441177785,2.33855302631,-0.0151860603479,-0.0349770517282,-0.0724077829141
1610117305854385470,73117,1610117305854181079,base_link,-0.460329623533,0.480500126556,2.33464973691,-0.0149424859617,-0.0345942510382,-0.072215392716
1610117305874485756,73118,1610117305874233084,base_link,-0.461304722234,0.470620148597,2.34076811719,-0.0150093354281,-0.0348664505291,-0.0720118473199
1610117305894452879,73119,1610117305894261484,base_link,-0.468441920834,0.459368280745,2.34495471288,-0.0152504694718,-0.0352403092037,-0.0718057288679
1610117305914692614,73120,1610117305914518051,base_link,-0.481863548347,0.446574873741,2.33718455269,-0.0154215015134,-0.0353445886828,-0.0718030424317
1610117305914765739,73121,1610117305914660183,base_link,-0.499687166729,0.433526933646,2.33746198255,-0.0155245556824,-0.0351731762599,-0.0718042077681
1610117305934327916,73122,1610117305934151535,base_link,-0.537385667624,0.434229443181,2.34173153927,-0.0157980038844,-0.0362709304141,-0.0717898817733
1610117305954275232,73123,1610117305954119855,base_link,-0.5452686931,0.443509063325,2.3456736444,-0.015830916344,-0.0358280378917,-0.0719953624723
1610117305974314027,73124,1610117305974161561,base_link,-0.525733185315,0.44590504364,2.34350343054,-0.0154544471517,-0.0349016824674,-0.0720085084462
1610117305994236542,73125,1610117305994064895,base_link,-0.519214837835,0.442823829413,2.34547129244,-0.0149431721925,-0.0345989745114,-0.0722135542125
1610117305994306388,73126,1610117305994150626,base_link,-0.502047451063,0.453172140191,2.34922905628,-0.0146003235347,-0.0343928568951,-0.0722183947755
1610117306014262327,73127,1610117306014118153,base_link,-0.469183702199,0.456539785407,2.34094908619,-0.0146697899417,-0.033501204648,-0.0722279350462
1610117306034418019,73128,1610117306034232334,base_link,-0.457216825403,0.452031673475,2.33493249267,-0.0144995694854,-0.0333942834235,-0.0720299336936
1610117306054289517,73129,1610117306054110561,base_link,-0.467526474917,0.457488584984,2.3329468682,-0.0147393704407,-0.0337717838411,-0.0720239134464
1610117306074288315,73130,1610117306074150675,base_link,-0.477799430789,0.474684522354,2.33685509064,-0.0148704187627,-0.0343116367216,-0.0716192832492
1610117306074372636,73131,1610117306074262030,base_link,-0.490173075275,0.471885036268,2.33297701856,-0.0147658847062,-0.0344808055699,-0.0714181078369
1610117306094330723,73132,1610117306094166244,base_link,-0.488467485349,0.484559933886,2.32881799433,-0.0147648428668,-0.0344807149073,-0.0716202528027
1610117306114221483,73133,1610117306114058430,base_link,-0.502840331048,0.496963119752,2.33478517805,-0.015245849326,-0.0352378963698,-0.0718082924713
1610117306134314469,73134,1610117306134168065,base_link,-0.505944814113,0.502099609252,2.33674624041,-0.0153194600662,-0.0355182897653,-0.0720015811713
1610117306154250055,73135,1610117306154106134,base_link,-0.491873562345,0.494223996424,2.33673094511,-0.0153570463212,-0.0350768994329,-0.0724063095212
1610117306154343520,73136,1610117306154204485,base_link,-0.488463755438,0.484580076568,2.33281373562,-0.0154284115555,-0.0353558530975,-0.072802710035
1610117306174305874,73137,1610117306174133481,base_link,-0.503504878415,0.470899477593,2.33904756187,-0.0151487687917,-0.035422989018,-0.0724035802592
1610117306195081683,73138,1610117306194529454,base_link,-0.505531197797,0.451025977739,2.3412861921,-0.014530099239,-0.0352830226201,-0.0722096895358
1610117306214210883,73139,1610117306214061785,base_link,-0.501341220903,0.432600457612,2.34749285835,-0.0145674907586,-0.0348337823684,-0.0722148494179
1610117306234312580,73140,1610117306234139137,base_link,-0.508925937099,0.425667998489,2.3416259798,-0.014945063892,-0.0345940601213,-0.0722147574102
1610117306234457670,73141,1610117306234305067,base_link,-0.503446912356,0.435961942899,2.34147017822,-0.0154588579896,-0.0337348083812,-0.072020607038
1610117306254403961,73142,1610117306254180990,base_link,-0.487379552515,0.436245295732,2.33535627839,-0.0155599667053,-0.0335634108262,-0.0722236251987
1610117306274338533,73143,1610117306274163239,base_link,-0.471309908879,0.448195042779,2.32908775053,-0.0160441711239,-0.0331574278871,-0.0724230065396
1610117306294257045,73144,1610117306294112852,base_link,-0.460780096224,0.461443869528,2.31686072261,-0.0159411230895,-0.0333288161796,-0.0724218413421
1610117306314333031,73145,1610117306314146186,base_link,-0.453589016129,0.472771426695,2.31471819141,-0.0159332541484,-0.033316888733,-0.0720262031334
1610117306314383550,73146,1610117306314248383,base_link,-0.459750347071,0.459733283726,2.31490803386,-0.0154526226844,-0.0337280209227,-0.0720251500861
1610117306334276966,73147,1610117306334122423,base_link,-0.444981482344,0.454622590604,2.31685687493,-0.0153827499426,-0.0334513118212,-0.0718286831856
1610117306354298626,73148,1610117306354088808,base_link,-0.449423021463,0.442608282656,2.3169904477,-0.015109853762,-0.0335209657983,-0.0714266095975
1610117306374241249,73149,1610117306374086753,base_link,-0.470903797252,0.432138566809,2.33326667786,-0.0151781892589,-0.0337954023533,-0.0714230350339
1610117306394222964,73150,1610117306394051258,base_link,-0.4719897046,0.433780013399,2.32925075948,-0.0149740761179,-0.0341430051845,-0.071619277348
1610117306394284696,73151,1610117306394184603,base_link,-0.461327707444,0.447230958418,2.33502175541,-0.0149072124367,-0.0338708316951,-0.0718228294185
1610117306414362723,73152,1610117306414154573,base_link,-0.482154825163,0.439460007502,2.34726339383,-0.014805621316,-0.0340444854852,-0.0720216776523
1610117306434985007,73153,1610117306434635608,base_link,-0.473247372666,0.451815315982,2.34705911333,-0.0147040301952,-0.0342181392752,-0.0722205258862
1610117306454600119,73154,1610117306454439347,base_link,-0.467424317822,0.469329199891,2.34685280039,-0.0150452429586,-0.0344189281049,-0.0722180967163
1610117306474269299,73155,1610117306474124319,base_link,-0.468961010029,0.468567156359,2.37087471486,-0.0152528207492,-0.0340783621689,-0.0724203747085
1610117306474384504,73156,1610117306474258521,base_link,-0.475449241051,0.471693976227,2.3748879536,-0.015767060378,-0.0343875022891,-0.0724131463811
1610117306494262865,73157,1610117306494098929,base_link,-0.471043714927,0.483643408747,2.37071291543,-0.0158355825775,-0.0346638631021,-0.0724087167482
1610117306514282285,73158,1610117306514095097,base_link,-0.495313322466,0.473786656444,2.38100255869,-0.0160084368062,-0.0347691333229,-0.0726062718038
1610117306534551265,73159,1610117306534296069,base_link,-0.488452882482,0.454551042003,2.37715528965,-0.0155963477763,-0.0342872750742,-0.0724144489434
1610117306554334071,73160,1610117306554109678,base_link,-0.49364204269,0.439708912347,2.36935886929,-0.0152842407415,-0.0347970028066,-0.0720109804476
1610117306554416718,73161,1610117306554226920,base_link,-0.497118946819,0.425897901605,2.36153832611,-0.0150766633858,-0.0351375610997,-0.0718086891417
1610117306574525760,73162,1610117306574276539,base_link,-0.522566567902,0.417532362149,2.3518181856,-0.0153193130317,-0.0355195079218,-0.0722026372701
1610117306594347726,73163,1610117306594165236,base_link,-0.510232688596,0.408597351687,2.34983487864,-0.0151829498734,-0.0349703041229,-0.0722096214986
1610117306614234027,73164,1610117306614097510,base_link,-0.507852751184,0.400666617306,2.34590587202,-0.0148415701068,-0.034766428529,-0.0724144187251
1610117306634328388,73165,1610117306634151323,base_link,-0.480130018216,0.41261091664,2.33755309685,-0.0147057799047,-0.0342192201595,-0.0724208710258
1610117306634463115,73166,1610117306634319213,base_link,-0.46100792274,0.407689891229,2.32546654037,-0.0142945949269,-0.033738676608,-0.0724292856702
1610117306654356501,73167,1610117306654178107,base_link,-0.430084608719,0.414665302189,2.33316161957,-0.0139849856046,-0.0330845000851,-0.0722388979475
1610117306674371959,73168,1610117306674191509,base_link,-0.408872152565,0.418043471413,2.32697671423,-0.0140831800388,-0.0329085368425,-0.0720418821151
1610117306694348947,73169,1610117306694168596,base_link,-0.422261267086,0.428663104538,2.3269561517,-0.0144928882096,-0.0333868558308,-0.0718335305873
1610117306714300534,73170,1610117306714134201,base_link,-0.441823437862,0.426223682598,2.3251265503,-0.014598881833,-0.0332199184724,-0.0722346739066
1610117306714341128,73171,1610117306714221282,base_link,-0.455470332313,0.429753888462,2.33518803874,-0.0147702665879,-0.0333229508546,-0.0722322664442
1610117306734355835,73172,1610117306734181483,base_link,-0.459499133938,0.43673730013,2.34512662928,-0.0152812204026,-0.0336280283318,-0.0718253917095
1610117306754315264,73173,1610117306754131676,base_link,-0.46601576015,0.451502000565,2.34700916737,-0.0150751202163,-0.0339708302797,-0.0718230640752
1610117306774499614,73174,1610117306774326773,base_link,-0.447092585385,0.462945334344,2.35674875357,-0.0151122849209,-0.0335256038601,-0.0718266404642
1610117306794499539,73175,1610117306794036763,base_link,-0.444726523218,0.466674481116,2.35268918679,-0.0151791503848,-0.0337978018377,-0.0716230982992
1610117306794505275,73176,1610117306794123823,base_link,-0.436851973847,0.480742303122,2.352473885,-0.0152807272329,-0.0336241711445,-0.0714242465845
1610117306814202410,73177,1610117306814064536,base_link,-0.456428331718,0.466624519755,2.35078499463,-0.0148372197345,-0.0335921135822,-0.0716271605655
1610117306834339121,73178,1610117306834129128,base_link,-0.46462941938,0.468717305039,2.35480384772,-0.0153850784963,-0.0334571240451,-0.0716245728847
1610117306854303264,73179,1610117306854103307,base_link,-0.460228672939,0.468974408798,2.34676794377,-0.0153850784963,-0.0334571240451,-0.0716245728847
1610117306874730874,73180,1610117306874325052,base_link,-0.469746909333,0.442309539938,2.35514803136,-0.0149069166226,-0.0338679146959,-0.0716227626974
1610117306875049605,73181,1610117306874590475,base_link,-0.478306000937,0.425495781883,2.35539985919,-0.0147022818993,-0.0342129572839,-0.0718204477977
1610117306894370553,73182,1610117306894113756,base_link,-0.458465505971,0.435048253457,2.34914575857,-0.0148053299342,-0.0340415689901,-0.0718216127554
1610117306914275955,73183,1610117306914093175,base_link,-0.461924338336,0.409593055929,2.34544621241,-0.0141507223251,-0.0343528849879,-0.0720236441343
1610117306934545494,73184,1610117306934354903,base_link,-0.474885789895,0.380837459244,2.35186473467,-0.0137731318853,-0.0345925799781,-0.0720237260291
1610117306954257786,73185,1610117306954048205,base_link,-0.469085151893,0.409997759203,2.34952648606,-0.0146001929457,-0.0343856458665,-0.0722207578136
1610117306954372346,73186,1610117306954197403,base_link,-0.466640020016,0.425524369677,2.35733562724,-0.015082312049,-0.0339767660482,-0.0724217803421
1610117306974372241,73187,1610117306974156608,base_link,-0.464593117934,0.422073318563,2.35535909115,-0.0147394633801,-0.0337706481898,-0.0724266098066
1610117306994367810,73188,1610117306994179905,base_link,-0.458475456473,0.435034865162,2.34913516111,-0.0149086966839,-0.0338740168811,-0.0720224417035
1610117307015048420,73189,1610117307014553793,base_link,-0.453753364516,0.454172618168,2.34291927812,-0.0153512285176,-0.0339022519845,-0.0718205195317
1610117307034369497,73190,1610117307034150722,base_link,-0.473362367872,0.439981279514,2.33322141791,-0.014869188652,-0.0343111432344,-0.0716194962918
1610117307034389722,73191,1610117307034264230,base_link,-0.493972786205,0.427548962265,2.32751172186,-0.0144539846501,-0.0349922418571,-0.0712148868782
1610117307054782730,73192,1610117307054434124,base_link,-0.507968770178,0.447197744805,2.33537698918,-0.0151430999384,-0.0354099271552,-0.0716050510227
1610117307074204977,73193,1610117307074075644,base_link,-0.503476714223,0.459273354054,2.34120927783,-0.0151777459276,-0.0349640511107,-0.0716097884918
1610117307094302866,73194,1610117307094198794,base_link,-0.510666758991,0.471310047177,2.34512622819,-0.0152856736632,-0.0347970491351,-0.0718088995949
1610117307114477340,73195,1610117307114238037,base_link,-0.473247911571,0.498526014292,2.35254491315,-0.0159708689749,-0.0340408373001,-0.071612286736
1610117307114482464,73196,1610117307114322619,base_link,-0.441037158101,0.499194285395,2.34829916351,-0.0161085650669,-0.0334235743637,-0.0716182057097
1610117307134336145,73197,1610117307134158991,base_link,-0.41467083172,0.482333677039,2.34033520679,-0.0160327818141,-0.0331379554298,-0.071225615081
1610117307154264438,73198,1610117307154066101,base_link,-0.420859916551,0.480924180966,2.34033472557,-0.0163825041596,-0.0333585069568,-0.0716159311357
1610117307174476072,73199,1610117307174221236,base_link,-0.426016268022,0.477810390486,2.33840765478,-0.0164523046522,-0.0336351827621,-0.071812300674
1610117307194301242,73200,1610117307194172475,base_link,-0.44387542073,0.464719039844,2.33470938612,-0.0159698463677,-0.0340463494586,-0.072214339761
1610117307194382442,73201,1610117307194273038,base_link,-0.44661349163,0.48877000991,2.33846066824,-0.0160729190009,-0.0338749481147,-0.0722155016949
1610117307214265819,73202,1610117307214141440,base_link,-0.461009768858,0.477780011463,2.33868946234,-0.0154541597694,-0.0337349331776,-0.0720215632921
1610117307234456276,73203,1610117307234192954,base_link,-0.467135445856,0.488127445637,2.34062768874,-0.0150737870473,-0.0339684902878,-0.0718241140037
1610117307254435164,73204,1610117307254215039,base_link,-0.447643083004,0.502139002165,2.33432861989,-0.015107048176,-0.0335204341382,-0.0716288611727
1610117307274634725,73205,1610117307274221994,base_link,-0.437351690205,0.520015259551,2.33804762195,-0.0155547384181,-0.0335518359877,-0.0710216706731
1610117307274646962,73206,1610117307274368857,base_link,-0.44111755006,0.510751060451,2.33817927156,-0.0155186227955,-0.0339954702971,-0.0708169594166
1610117307294979576,73207,1610117307294532517,base_link,-0.442812438401,0.521427657945,2.34207232564,-0.0159645366624,-0.0340301709879,-0.0708132812569
1610117307315227222,73208,1610117307314645033,base_link,-0.440076214125,0.497376430432,2.33832155013,-0.0160021272572,-0.0335887787617,-0.0712179600092
1610117307334274174,73209,1610117307334106562,base_link,-0.464713010033,0.468595167037,2.34283439321,-0.0155221063366,-0.0340007174899,-0.0714177077252
1610117307354246472,73210,1610117307354057339,base_link,-0.465351066521,0.465918113211,2.34886953543,-0.0152853422934,-0.0336277239123,-0.0718236807278
1610117307354316625,73211,1610117307354173706,base_link,-0.469813931863,0.453887348587,2.34703681731,-0.015015235485,-0.03370276656,-0.0724248895452
1610117307374391554,73212,1610117307374207613,base_link,-0.472300491758,0.438290475182,2.33321054727,-0.014469577469,-0.0338478654156,-0.0730272518958
1610117307394411760,73213,1610117307394240948,base_link,-0.462420902073,0.448841656809,2.32501897849,-0.0143635902452,-0.0340147714961,-0.0726261533068
1610117307414294008,73214,1610117307414141503,base_link,-0.4384252338,0.46326687128,2.32468096121,-0.0144637110174,-0.033838879997,-0.0722273341699
1610117307434235676,73215,1610117307434050431,base_link,-0.44457693022,0.450251668146,2.32688175112,-0.0145340688938,-0.0341131505735,-0.0722230225986
1610117307434286611,73216,1610117307434150249,base_link,-0.447331308081,0.462596487839,2.3267636516,-0.0150815558515,-0.0339742208137,-0.0720205386732
1610117307454145866,73217,1610117307454025429,base_link,-0.427704002399,0.476810981931,2.33846047975,-0.0156651583778,-0.0333916567808,-0.0720227660923
1610117307474269865,73218,1610117307474109497,base_link,-0.429033903303,0.483049517289,2.34438093705,-0.0158343026903,-0.0334961102491,-0.072020863096
1610117307494338053,73219,1610117307494183720,base_link,-0.44651656119,0.488887946391,2.34644398684,-0.016245400235,-0.0339766096099,-0.0720124530786
1610117307514308865,73220,1610117307514097267,base_link,-0.446619327178,0.488730855028,2.33244530645,-0.016071077955,-0.0338690908379,-0.0716148847044
1610117307514328643,73221,1610117307514180618,base_link,-0.442845520505,0.486333227328,2.33244450835,-0.0157981119347,-0.0339396929032,-0.0718160997777
1610117307534529325,73222,1610117307534296302,base_link,-0.472713846738,0.489367304319,2.32866729781,-0.0154573092307,-0.0348960575421,-0.0718080636446
1610117307554623954,73223,1610117307554432441,base_link,-0.490893373417,0.492439550398,2.32876711841,-0.0159729504175,-0.0352073726731,-0.0720007786529
1610117307574276053,73224,1610117307574145413,base_link,-0.477285871372,0.488854967835,2.31668475157,-0.0157321975542,-0.034833414021,-0.0720056162681
1610117307594141345,73225,1610117307594006235,base_link,-0.492988046032,0.472467057201,2.32498527731,-0.0152545152454,-0.035248998181,-0.0724045312371
1610117307594260626,73226,1610117307594111021,base_link,-0.509750551094,0.457748600988,2.32927443633,-0.0147723935673,-0.0356578687126,-0.0722034959955
1610117307614309842,73227,1610117307614116149,base_link,-0.50532259464,0.469723698373,2.32511204664,-0.0150421440441,-0.0355829903043,-0.0718037935981
1610117307634246845,73228,1610117307634052160,base_link,-0.486908454554,0.462020935792,2.31104816492,-0.0144637138453,-0.0350051601948,-0.0720122760305
1610117307654228386,73229,1610117307654052181,base_link,-0.499906081537,0.456568167941,2.31520574838,-0.0142967613854,-0.0349088734779,-0.0726146504834
1610117307674222857,73230,1610117307674110513,base_link,-0.49276964907,0.456131997149,2.30516887325,-0.0146733474172,-0.0346667154876,-0.0726158410488
1610117307694430470,73231,1610117307694189862,base_link,-0.480570320041,0.458664055966,2.2850488178,-0.0151525133711,-0.0342533520355,-0.0724168905225
1610117307694487652,73232,1610117307694292608,base_link,-0.468565656267,0.442530467925,2.2831411383,-0.0149127123503,-0.0338758513596,-0.0724228919399
1610117307714503911,73233,1610117307714270420,base_link,-0.471249138819,0.443303925187,2.293127921,-0.0150126873123,-0.0337071199911,-0.0724241204641
1610117307734612396,73234,1610117307734369491,base_link,-0.452354475856,0.443022405184,2.29699277763,-0.014875968372,-0.0331582069721,-0.0724312908264
1610117307754196897,73235,1610117307754030243,base_link,-0.437545825397,0.473009978426,2.30657532802,-0.0153608637807,-0.0327477447523,-0.0728331987324
1610117307754325702,73236,1610117307754144758,base_link,-0.433302482266,0.478016854442,2.32448971078,-0.0154668569687,-0.0325808344632,-0.073234341544
1610117307774339631,73237,1610117307774124374,base_link,-0.433648428391,0.482476981112,2.32444233629,-0.0156397947864,-0.0326861540342,-0.0734318937048
1610117307794258228,73238,1610117307794093398,base_link,-0.431996552621,0.483424991883,2.31644793719,-0.0158112182014,-0.0327840553626,-0.0732298114718
1610117307814220750,73239,1610117307814066418,base_link,-0.448520012298,0.487432720373,2.3085017226,-0.016323335251,-0.0330934440144,-0.0730221218424
1610117307834182474,73240,1610117307834044067,base_link,-0.463662168367,0.461927250449,2.2988977677,-0.0158398284333,-0.0335001389451,-0.0726211275341
1610117307854429174,73241,1610117307854161897,base_link,-0.463352811459,0.46907231391,2.29477647974,-0.0158378180795,-0.0335023916563,-0.0724200097296
1610117307854523453,73242,1610117307854331422,base_link,-0.459876068628,0.482883752687,2.30259633868,-0.0161122651863,-0.0334340164439,-0.0724187622397
1610117307874240179,73243,1610117307874107208,base_link,-0.450883074272,0.495372417579,2.31439099659,-0.0159407987543,-0.0333309350848,-0.0724211811751
1610117307894215533,73244,1610117307894064745,base_link,-0.426470563769,0.505470251819,2.32613380336,-0.0154267674904,-0.0330184314056,-0.0724291557257
1610117307914933832,73245,1610117307914486830,base_link,-0.415792213778,0.518946556903,2.33390484074,-0.0155298216651,-0.0328470467694,-0.072430315641
1610117307914944834,73246,1610117307914658652,base_link,-0.415777469791,0.518968957421,2.33590470672,-0.0156343623838,-0.0326778815391,-0.0726314432209
1610117307934183698,73247,1610117307934048821,base_link,-0.432606528894,0.504145448665,2.33019293875,-0.0150811999243,-0.0328128611546,-0.072636086935
1610117307954312675,73248,1610117307954131966,base_link,-0.447955860139,0.483278039017,2.33451655615,-0.0152211410902,-0.0333623184862,-0.0724269267684
1610117307974197953,73249,1610117307974044950,base_link,-0.464415886653,0.464035984179,2.33285309845,-0.0155263593205,-0.0340097556938,-0.0720173660444
1610117307994219956,73250,1610117307994079698,base_link,-0.483315315575,0.464321369892,2.33099107795,-0.0157660865028,-0.0343880605206,-0.0720107731088
